Provider,ip_claim_count,ip_bene_count,ip_reimb_sum,ip_reimb_mean,ip_admit_days_sum,ip_claim_days_sum,ip_diag_mean,ip_has_operating_rate,op_claim_count,op_bene_count,op_reimb_sum,op_reimb_mean,op_claim_days_sum,op_diag_mean,op_has_operating_rate,provider_bene_count,provider_age_mean,provider_age_std,provider_dead_rate,ChronicCond_Alzheimer_mean,ChronicCond_Heartfailure_mean,ChronicCond_Cancer_mean,total_claim_count,total_reimb_sum,reimb_per_claim,claims_per_bene,reimb_per_bene,ip_claim_share,op_claim_share,total_claim_days_sum,days_per_claim,FraudLabel
PRV54528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,5710.0,248.2608695652174,43.0,1.9565217391304348,0.043478260869565216,9,74.32352270134612,12.947707275025138,0.0,2.0,1.1111111111111112,2.0,23.0,5710.0,248.260858771267,2.55555527160497,634.4443739506252,0.0,0.999999956521741,43.0,1.8695651361058636,0
PRV54529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,160.0,32.0,5.0,1.8,0.2,5,84.09911019849417,9.75825259949565,0.0,1.6,1.2,1.8,5.0,160.0,31.99999360000128,0.99999980000004,31.99999360000128,0.0,0.99999980000004,5.0,0.99999980000004,0
PRV54530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2580.0,198.46153846153845,53.0,2.1538461538461537,0.23076923076923078,4,81.6652977412731,12.558862344859529,0.0,1.75,1.5,1.75,13.0,2580.0,198.46152319526746,3.2499991875002032,644.9998387500403,0.0,0.9999999230769291,53.0,4.076922763313634,0
PRV54531,1.0,1.0,5000.0,5000.0,4.0,4.0,9.0,1.0,29.0,25.0,9030.0,311.37931034482756,60.0,2.4827586206896552,0.3793103448275862,26,75.75980624440584,11.406364423360142,0.0,1.6153846153846154,1.4615384615384615,1.9230769230769231,30.0,14030.0,467.6666510777783,1.1538461094674572,539.6153638609475,0.033333332222222255,0.9666666344444454,64.0,2.1333332622222243,0
PRV54535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,7090.0,208.52941176470588,110.0,2.0588235294117645,0.11764705882352941,29,70.78977554343979,15.535784427840156,0.0,1.5172413793103448,1.4137931034482758,1.8275862068965518,34.0,7090.0,208.5294056314881,1.1724137526753877,244.48275019025,0.0,0.9999999705882362,110.0,3.2352940224913525,0
PRV54536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,4890.0,376.15384615384613,24.0,3.8461538461538463,0.38461538461538464,11,71.35536058739343,17.10992718714581,0.0,1.8181818181818181,1.5454545454545454,1.8181818181818181,13.0,4890.0,376.15381721893715,1.1818180743801752,444.5454141322351,0.0,0.9999999230769291,24.0,1.8461537041420228,0
PRV54537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,22470.0,374.5,199.0,3.1166666666666667,0.16666666666666666,20,71.907871321013,14.166691401176948,0.0,1.7,1.5,1.75,60.0,22470.0,374.49999375833346,2.999999850000007,1123.4999438250027,0.0,0.9999999833333336,199.0,3.31666661138889,0
PRV54538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,21330.0,444.375,112.0,2.9583333333333335,0.10416666666666667,32,76.80407255304586,10.786402299224354,0.0,1.59375,1.53125,1.90625,48.0,21330.0,444.3749907421877,1.4999999531250017,666.5624791699225,0.0,0.9999999791666672,112.0,2.3333332847222232,0
PRV54539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,43.0,18130.0,262.7536231884058,101.0,2.739130434782609,0.21739130434782608,43,72.67656749916432,17.69565959013825,0.0,1.627906976744186,1.441860465116279,1.9534883720930232,69.0,18130.0,262.75361938038236,1.6046511254732296,421.62789717144426,0.0,0.9999999855072467,101.0,1.4637680947279987,0
PRV54540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,9690.0,484.5,20.0,1.95,0.05,19,76.01700349436219,11.026007751331,0.0,1.6842105263157894,1.4210526315789473,1.7894736842105263,20.0,9690.0,484.4999757750012,1.0526315235457093,509.99997315789614,0.0,0.9999999500000024,20.0,0.9999999500000024,1
PRV54541,2.0,2.0,5000.0,2500.0,7.0,7.0,7.0,0.5,5.0,4.0,1050.0,210.0,5.0,2.4,0.2,6,77.22016883413188,10.523521010739369,0.0,1.6666666666666667,1.6666666666666667,1.8333333333333333,7.0,6050.0,864.2855908163441,1.1666664722222546,1008.3331652778057,0.285714244897965,0.7142856122449125,12.0,1.71428546938779,0
PRV54542,5.0,3.0,33000.0,6600.0,37.0,37.0,8.2,0.4,15.0,12.0,2420.0,161.33333333333334,30.0,2.4,0.2,14,74.60643394934975,10.473496921048298,0.0,1.4285714285714286,1.4285714285714286,1.7857142857142858,20.0,35420.0,1770.9999114500044,1.4285713265306197,2529.9998192857274,0.2499999875000006,0.7499999625000018,67.0,3.349999832500008,0
PRV54543,3.0,2.0,39000.0,13000.0,34.0,34.0,9.0,1.0,14.0,13.0,2500.0,178.57142857142858,34.0,2.4285714285714284,0.07142857142857142,15,68.7998174766142,16.565645639980662,0.06666666666666667,1.7333333333333334,1.3333333333333333,1.9333333333333333,17.0,41500.0,2441.176326989628,1.1333332577777828,2766.6664822222347,0.17647057785467188,0.8235293633218022,68.0,3.999999764705896,1
PRV54544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,5250.0,187.5,68.0,2.5,0.07142857142857142,8,76.15571526351815,3.900327783902504,0.0,1.5,1.375,1.875,28.0,5250.0,187.49999330357167,3.499999562500055,656.2499179687603,0.0,0.9999999642857155,68.0,2.428571341836738,0
PRV54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,180.0,90.0,2.0,2.0,0.0,1,97.58247775496235,0.0,0.0,2.0,1.0,2.0,2.0,180.0,89.9999550000225,1.9999980000020001,179.99982000018002,0.0,0.99999950000025,2.0,0.99999950000025,0
PRV54546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,910.0,151.66666666666666,6.0,2.6666666666666665,0.0,6,65.59616700889801,13.98040390609576,0.0,1.8333333333333333,1.6666666666666667,2.0,6.0,910.0,151.6666413888931,0.9999998333333611,151.6666413888931,0.0,0.9999998333333611,6.0,0.9999998333333611,0
PRV54547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,540.0,180.0,3.0,4.0,0.3333333333333333,3,71.13848961898243,14.54169086876082,0.0,1.6666666666666667,2.0,2.0,3.0,540.0,179.99994000002,0.9999996666667778,179.99994000002,0.0,0.9999996666667778,3.0,0.9999996666667778,0
PRV54548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,1890.0,157.5,13.0,2.6666666666666665,0.16666666666666666,7,68.47521267233793,13.227769781623936,0.0,1.8571428571428572,1.5714285714285714,1.8571428571428572,12.0,1890.0,157.4999868750011,1.71428546938779,269.9999614285769,0.0,0.9999999166666736,13.0,1.083333243055563,0
PRV54549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,1.0,2.0,0.0,1,67.24982888432581,0.0,0.0,2.0,2.0,2.0,1.0,40.0,39.999960000040005,0.9999990000010001,39.999960000040005,0.0,0.9999990000010001,1.0,0.9999990000010001,0
PRV54550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,5550.0,264.2857142857143,72.0,2.0476190476190474,0.23809523809523808,13,72.99910493339652,12.064418761444255,0.0,1.8461538461538463,1.4615384615384615,1.9230769230769231,21.0,5550.0,264.2857017006809,1.61538449112427,426.9230440828428,0.0,0.9999999523809546,72.0,3.42857126530613,0
PRV54551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1960.0,280.0,17.0,4.714285714285714,0.2857142857142857,5,77.1482546201232,6.286326482433998,0.0,2.0,1.4,2.0,7.0,1960.0,279.99996000000573,1.399999720000056,391.9999216000157,0.0,0.9999998571428775,17.0,2.4285710816327026,0
PRV54552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,11370.0,252.66666666666666,81.0,3.088888888888889,0.2222222222222222,28,76.97242593135817,16.983412296951435,0.0,1.7142857142857142,1.4642857142857142,1.9285714285714286,45.0,11370.0,252.666661051852,1.6071427997449,406.071414068878,0.0,0.9999999777777784,81.0,1.799999960000001,0
PRV54553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,3740.0,207.77777777777777,18.0,2.9444444444444446,0.16666666666666666,12,76.97878165639973,9.56711409592453,0.0,1.6666666666666667,1.4166666666666667,2.0,18.0,3740.0,207.77776623456853,1.4999998750000105,311.66664069444664,0.0,0.9999999444444475,18.0,0.9999999444444475,0
PRV54554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,6990.0,268.84615384615387,38.0,3.1153846153846154,0.15384615384615385,8,77.69678302532512,6.6488738375133565,0.0,1.5,1.375,1.75,26.0,6990.0,268.84614350591755,3.249999593750051,873.7498907812637,0.0,0.9999999615384629,38.0,1.4615384053254459,0
PRV54555,6.0,6.0,51000.0,8500.0,48.0,48.0,8.666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,77.52726443075518,11.568510895198203,0.0,1.1666666666666667,1.0,1.8333333333333333,6.0,51000.0,8499.998583333569,0.9999998333333611,8499.998583333569,0.9999998333333611,0.0,48.0,7.9999986666668885,0
PRV54557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,263.0,157890.0,279.9468085106383,1433.0,2.526595744680851,0.16843971631205673,263,73.5824361146462,11.616330707298252,0.0038022813688212928,1.6958174904942966,1.5361216730038023,1.8669201520912548,564.0,157890.0,279.9468080142787,2.1444866838612673,600.3422030405239,0.0,0.9999999982269504,1433.0,2.540780137339042,1
PRV54558,15.0,14.0,180000.0,12000.0,108.0,108.0,8.8,0.4666666666666667,58.0,55.0,17970.0,309.82758620689657,122.0,2.9310344827586206,0.20689655172413793,69,74.55762878314437,12.338398767513299,0.014492753623188406,1.608695652173913,1.434782608695652,1.8985507246376812,73.0,197970.0,2711.9177710696194,1.0579709991598407,2869.1303932010087,0.20547944924000755,0.7945205370613625,230.0,3.1506848883467824,0
PRV54559,24.0,21.0,245000.0,10208.333333333334,164.0,164.0,8.083333333333334,0.625,42.0,37.0,10560.0,251.42857142857142,133.0,3.0,0.16666666666666666,57,72.04649543091129,12.594287397579558,0.017543859649122806,1.5263157894736843,1.5087719298245614,1.8771929824561404,66.0,255560.0,3872.12115345271,1.157894716528163,4483.508693271778,0.36363635812672185,0.6363636267217633,297.0,4.499999931818183,0
PRV54560,40.0,36.0,456000.0,11400.0,256.0,256.0,7.875,0.45,58.0,54.0,17080.0,294.48275862068965,187.0,2.293103448275862,0.22413793103448276,87,74.73331917203616,15.163509342728696,0.011494252873563218,1.6206896551724137,1.3563218390804597,1.9425287356321839,98.0,473080.0,4827.346889516869,1.1264367686616463,5437.701086922976,0.4081632611411912,0.5918367286547273,443.0,4.520408117138693,1
PRV54561,25.0,23.0,216300.0,8652.0,160.0,160.0,7.92,0.48,161.0,86.0,53370.0,331.49068322981367,493.0,2.770186335403727,0.14906832298136646,102,77.0467716176135,12.265794370020666,0.0,1.607843137254902,1.392156862745098,1.8823529411764706,186.0,269670.0,1449.8387018825877,1.8235293938869668,2643.8235034919267,0.13440860142791075,0.8655913931957452,653.0,3.5107526692970286,0
PRV54562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,75.0,57510.0,279.1747572815534,453.0,2.6262135922330097,0.16990291262135923,75,76.42871092858773,11.202295591584914,0.0,1.6133333333333333,1.48,1.84,206.0,57510.0,279.17475592633616,2.746666630044445,766.7999897760002,0.0,0.9999999951456311,453.0,2.1990291155386936,0
PRV54563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,172.0,79070.0,296.14232209737827,712.0,2.5580524344569286,0.1647940074906367,172,73.82431593524664,13.58404287704992,0.005813953488372093,1.6046511627906976,1.5348837209302326,1.9186046511627908,267.0,79070.0,296.142320988231,1.5523255723702,459.7092996528529,0.0,0.9999999962546817,712.0,2.6666666566791513,0
PRV54564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,330.0,229780.0,286.1519302615193,2172.0,2.638854296388543,0.1656288916562889,330,74.72570468545827,12.285055081447435,0.015151515151515152,1.6545454545454545,1.5545454545454545,1.903030303030303,803.0,229780.0,286.15192990516573,2.433333325959596,696.3030281930211,0.0,0.9999999987546699,2172.0,2.7048567836801287,0
PRV54565,39.0,34.0,388000.0,9948.71794871795,265.0,265.0,8.128205128205128,0.48717948717948717,91.0,75.0,24130.0,265.16483516483515,212.0,2.5274725274725274,0.14285714285714285,106,76.02928983766611,14.344643075699583,0.009433962264150943,1.5754716981132075,1.3396226415094339,1.849056603773585,130.0,412130.0,3170.230744844379,1.2264150827696692,3888.0188312451055,0.29999999769230773,0.6999999946153846,477.0,3.6692307410059173,0
PRV54566,40.0,34.0,684000.0,17100.0,304.0,304.0,7.675,0.65,268.0,213.0,71660.0,267.3880597014925,767.0,2.6194029850746268,0.22388059701492538,247,74.20547736423669,12.685039065945892,0.012145748987854251,1.6032388663967612,1.4453441295546559,1.8461538461538463,308.0,755660.0,2453.441550475839,1.246963557704601,3059.3522143346063,0.12987012944847362,0.8701298673047732,1071.0,3.4772727159828807,1
PRV54567,6.0,5.0,108000.0,18000.0,50.0,50.0,9.333333333333334,0.8333333333333334,51.0,30.0,4690.0,91.96078431372548,99.0,1.8823529411764706,0.17647058823529413,34,75.37673632081169,15.478656492732911,0.0,1.6470588235294117,1.3823529411764706,1.8529411764705883,57.0,112690.0,1977.0175091751314,1.676470538927337,3314.4116672231867,0.10526315604801481,0.8947368264081259,149.0,2.6140350418590343,0
PRV54568,5.0,5.0,44000.0,8800.0,26.0,26.0,8.4,0.6,51.0,43.0,9640.0,189.01960784313727,104.0,2.9411764705882355,0.19607843137254902,46,72.26747611820373,14.75074254531599,0.0,1.6956521739130435,1.4130434782608696,1.8695652173913044,56.0,53640.0,957.8571257525514,1.2173912778827984,1166.0869311720232,0.08928571269132657,0.9107142694515309,130.0,2.3214285299744906,0
PRV54569,12.0,8.0,191000.0,15916.666666666666,69.0,69.0,8.333333333333334,0.6666666666666666,51.0,37.0,18350.0,359.80392156862746,116.0,2.411764705882353,0.13725490196078433,42,72.05247547342003,13.051456914619129,0.0,1.7142857142857142,1.3571428571428572,1.880952380952381,63.0,209350.0,3323.01582026959,1.4999999642857151,4984.523690844674,0.19047618745275893,0.8095237966742255,185.0,2.9365078898967,0
PRV54571,4.0,4.0,48000.0,12000.0,29.0,29.0,9.25,0.75,13.0,13.0,2610.0,200.76923076923077,59.0,1.8461538461538463,0.15384615384615385,17,70.9069533357491,13.471978286808735,0.0,1.3529411764705883,1.3529411764705883,1.8235294117647058,17.0,50610.0,2977.0586484083146,0.999999941176474,2977.0586484083146,0.23529410380622917,0.7647058373702448,88.0,5.176470283737042,0
PRV54572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,117.0,53110.0,363.7671232876712,405.0,2.8493150684931505,0.1917808219178082,117,75.96990704177563,12.024061124574763,0.017094017094017096,1.6324786324786325,1.547008547008547,1.9230769230769231,146.0,53110.0,363.7671207961156,1.24786323719775,453.9316200518665,0.0,0.999999993150685,405.0,2.773972583739914,0
PRV54573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,5960.0,270.90909090909093,43.0,2.1818181818181817,0.3181818181818182,14,75.02278282976434,12.9588341855035,0.0,1.5714285714285714,1.5,1.7857142857142858,22.0,5960.0,270.9090785950419,1.5714284591836816,425.71425530612464,0.0,0.9999999545454565,43.0,1.9545453657024834,0
PRV54574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,7800.0,222.85714285714286,68.0,2.1142857142857143,0.11428571428571428,24,74.21161305042209,16.63994202390753,0.0,1.7083333333333333,1.5833333333333333,1.875,35.0,7800.0,222.85713648979612,1.458333272569447,324.99998645833386,0.0,0.9999999714285723,68.0,1.9428570873469404,0
PRV54575,33.0,31.0,447000.0,13545.454545454546,269.0,269.0,8.393939393939394,0.6060606060606061,240.0,132.0,57080.0,237.83333333333334,632.0,2.4916666666666667,0.15,155,75.43077432602503,12.247587701922068,0.0064516129032258064,1.6516129032258065,1.4387096774193548,1.8838709677419354,273.0,504080.0,1846.4468796833448,1.7612903112174818,3252.129011276587,0.12087912043634022,0.8791208759006561,901.0,3.3003662882770466,0
PRV54576,14.0,14.0,113000.0,8071.428571428572,102.0,102.0,7.285714285714286,0.5714285714285714,2.0,2.0,100.0,50.0,22.0,1.5,0.0,16,77.3386379192334,7.919011820889631,0.0,1.5,1.375,1.75,16.0,113100.0,7068.749558203152,0.9999999375000038,7068.749558203152,0.8749999453125034,0.12499999218750048,124.0,7.74999951562503,0
PRV54577,45.0,42.0,490000.0,10888.888888888889,294.0,294.0,7.933333333333334,0.6,16.0,15.0,4010.0,250.625,56.0,2.9375,0.3125,56,76.65121736579643,10.839314357026534,0.0,1.5,1.3214285714285714,1.8214285714285714,61.0,494010.0,8098.524457401239,1.089285694834184,8821.606985328448,0.7377049059392639,0.2622950776672938,350.0,5.737704823972052,0
PRV54578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,37.0,24130.0,313.3766233766234,117.0,2.8051948051948052,0.2077922077922078,37,76.62622787058105,10.986907969101422,0.02702702702702703,1.7837837837837838,1.5945945945945945,1.9189189189189189,77.0,24130.0,313.3766193067972,2.081081024835648,652.1621445361583,0.0,0.9999999870129872,117.0,1.5194804997470066,0
PRV54579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1290.0,645.0,2.0,1.0,0.0,2,48.74880219028063,25.688158465610677,0.0,2.0,1.0,2.0,2.0,1290.0,644.9996775001612,0.99999950000025,644.9996775001612,0.0,0.99999950000025,2.0,0.99999950000025,0
PRV54580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,7280.0,242.66666666666666,71.0,2.433333333333333,0.16666666666666666,19,73.57440830001082,16.639581130243545,0.0,1.7894736842105263,1.4210526315789473,1.8421052631578947,30.0,7280.0,242.66665857777804,1.5789472853185638,383.15787457063817,0.0,0.9999999666666678,71.0,2.36666658777778,0
PRV54581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2160.0,196.36363636363637,11.0,1.5454545454545454,0.09090909090909091,9,76.01733972165184,7.030102064295908,0.0,1.6666666666666667,1.3333333333333333,1.8888888888888888,11.0,2160.0,196.36361851239832,1.2222220864197684,239.99997333333633,0.0,0.9999999090909174,11.0,0.9999999090909174,0
PRV54582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,35.0,18960.0,267.0422535211268,114.0,2.3943661971830985,0.2112676056338028,35,74.0163879925687,11.743326485119253,0.0,1.6,1.3714285714285714,1.8857142857142857,71.0,18960.0,267.04224975996834,2.0285713706122466,541.7142702367352,0.0,0.9999999859154932,114.0,1.6056337802023413,0
PRV54585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,34.0,22620.0,301.6,226.0,2.6266666666666665,0.22666666666666666,34,74.87256915086363,15.659427073460263,0.0,1.7058823529411764,1.411764705882353,1.7647058823529411,75.0,22620.0,301.59999597866675,2.205882288062286,665.2940980795854,0.0,0.9999999866666669,226.0,3.013333293155556,0
PRV54587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,150.0,50.0,3.0,2.0,0.0,2,93.62354551676934,9.013796504324615,0.0,1.5,1.5,2.0,3.0,150.0,49.99998333333889,1.499999250000375,74.99996250001874,0.0,0.9999996666667778,3.0,0.9999996666667778,0
PRV54588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,47.0,17220.0,273.3333333333333,139.0,2.5714285714285716,0.20634920634920634,47,75.09674224882403,13.51529964035654,0.0,1.7234042553191489,1.4893617021276595,1.851063829787234,63.0,17220.0,273.33332899470906,1.3404255033952022,366.3829709280219,0.0,0.9999999841269844,139.0,2.206349171327791,0
PRV54589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1700.0,154.54545454545453,11.0,2.727272727272727,0.5454545454545454,5,74.86598220396988,15.691608069448515,0.0,1.6,1.6,2.0,11.0,1700.0,154.54544049586906,2.199999560000088,339.9999320000136,0.0,0.9999999090909174,11.0,0.9999999090909174,0
PRV54590,1.0,1.0,16000.0,16000.0,3.0,3.0,10.0,1.0,65.0,34.0,12700.0,195.3846153846154,162.0,2.4461538461538463,0.09230769230769231,34,79.54881829528527,11.13322153474046,0.0,1.7058823529411764,1.5294117647058822,1.7647058823529411,66.0,28700.0,434.84847825987157,1.9411764134948115,844.1176222318347,0.015151514921946744,0.9848484699265384,165.0,2.499999962121213,0
PRV54591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,8280.0,184.0,101.0,2.7777777777777777,0.15555555555555556,14,72.86907206414394,15.14185506651148,0.0,1.7142857142857142,1.3571428571428572,1.9285714285714286,45.0,8280.0,183.9999959111112,3.214285484693894,591.4285291836766,0.0,0.9999999777777784,101.0,2.2444443945679025,0
PRV54593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,22.0,10960.0,313.14285714285717,69.0,2.7142857142857144,0.2,22,70.24117976479373,16.086451145871948,0.0,1.6363636363636365,1.6363636363636365,1.9090909090909092,35.0,10960.0,313.14284819591865,1.5909090185950445,498.1817955371911,0.0,0.9999999714285723,69.0,1.9714285151020425,0
PRV54595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,7620.0,692.7272727272727,51.0,2.4545454545454546,0.2727272727272727,9,76.58255380637311,11.273276137796653,0.0,1.6666666666666667,1.5555555555555556,1.6666666666666667,11.0,7620.0,692.7272097520719,1.2222220864197684,846.6665725926031,0.0,0.9999999090909174,51.0,4.636363214876072,0
PRV54596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20.0,16490.0,257.65625,136.0,3.3125,0.21875,20,79.72854209445585,9.987692638438858,0.0,1.7,1.3,1.7,64.0,16490.0,257.6562459741212,3.199999840000008,824.499958775002,0.0,0.9999999843750003,136.0,2.1249999667968757,0
PRV54597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5000.0,333.3333333333333,15.0,2.6666666666666665,0.06666666666666667,10,73.6996577686516,8.887995041543773,0.0,1.8,1.4,1.9,15.0,5000.0,333.3333111111126,1.4999998500000151,499.999950000005,0.0,0.9999999333333378,15.0,0.9999999333333378,0
PRV54598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1010.0,112.22222222222223,10.0,2.888888888888889,0.3333333333333333,7,67.45203872103257,14.70720934401365,0.0,1.5714285714285714,1.4285714285714286,1.8571428571428572,9.0,1010.0,112.22220975308781,1.2857141020408425,144.28569367347234,0.0,0.9999998888889013,10.0,1.1111109876543348,0
PRV54599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,3820.0,224.7058823529412,37.0,2.4705882352941178,0.058823529411764705,11,72.6135274718437,12.120587233720894,0.0,1.7272727272727273,1.6363636363636365,1.8181818181818181,17.0,3820.0,224.70586913494887,1.5454544049586905,347.2726957024822,0.0,0.999999941176474,37.0,2.1764704602076197,0
PRV54601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,710.0,64.54545454545455,31.0,2.272727272727273,0.2727272727272727,6,75.56833219256218,18.180424471321867,0.0,1.5,1.3333333333333333,1.6666666666666667,11.0,710.0,64.5454486776865,1.8333330277778286,118.33331361111439,0.0,0.9999999090909174,31.0,2.8181815619834945,0
PRV54602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,1710.0,122.14285714285714,54.0,2.142857142857143,0.21428571428571427,13,75.69841520560206,16.02723137406863,0.07692307692307693,1.6153846153846154,1.2307692307692308,1.7692307692307692,14.0,1710.0,122.14284841836798,1.0769229940828466,131.53845142011912,0.0,0.9999999285714337,54.0,3.8571425816326728,0
PRV54603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,16180.0,283.859649122807,170.0,2.4210526315789473,0.19298245614035087,32,73.40631416837782,14.306129767867015,0.0,1.6875,1.5,1.9375,57.0,16180.0,283.8596441428133,1.7812499443359393,505.6249841992193,0.0,0.9999999824561407,170.0,2.9824560880270865,0
PRV54604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,15.0,8240.0,216.8421052631579,60.0,3.1315789473684212,0.23684210526315788,15,72.70600045630846,12.112908339828538,0.0,1.8,1.3333333333333333,1.7333333333333334,38.0,8240.0,216.84209955678688,2.5333331644444557,549.3332967111136,0.0,0.9999999736842113,60.0,1.5789473268698073,0
PRV54606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1510.0,188.75,28.0,3.0,0.25,8,68.00924024640658,19.08388636244374,0.0,1.75,1.25,1.875,8.0,1510.0,188.74997640625296,0.9999998750000157,188.74997640625296,0.0,0.9999998750000157,28.0,3.499999562500055,0
PRV54608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,10.0,10650.0,322.72727272727275,116.0,2.0606060606060606,0.15151515151515152,10,74.76632443531828,12.991647216436416,0.0,1.4,1.5,1.9,33.0,10650.0,322.72726294765874,3.2999996700000334,1064.9998935000108,0.0,0.9999999696969707,116.0,3.515151408631776,0
PRV54609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,17160.0,381.3333333333333,75.0,2.7111111111111112,0.26666666666666666,14,65.3925882467977,20.437870943390354,0.0,1.8571428571428572,1.5714285714285714,1.8571428571428572,45.0,17160.0,381.33332485925945,3.214285484693894,1225.7141981632717,0.0,0.9999999777777784,75.0,1.6666666296296306,0
PRV54610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,14470.0,321.55555555555554,166.0,2.488888888888889,0.13333333333333333,21,75.81369577262801,7.2851732104395,0.0,1.619047619047619,1.5238095238095237,1.8571428571428572,45.0,14470.0,321.55554840987674,2.1428570408163314,689.0475862358292,0.0,0.9999999777777784,166.0,3.688888806913582,0
PRV54611,1.0,1.0,4000.0,4000.0,3.0,3.0,7.0,0.0,5.0,5.0,760.0,152.0,5.0,1.6,0.2,6,70.08213552361396,9.12004994475535,0.0,1.6666666666666667,1.5,2.0,6.0,4760.0,793.3332011111331,0.9999998333333611,793.3332011111331,0.16666663888889352,0.8333331944444675,8.0,1.3333331111111482,0
PRV54612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1120.0,93.33333333333333,12.0,2.0833333333333335,0.08333333333333333,4,72.8952772073922,9.497201468346251,0.0,1.5,1.5,1.5,12.0,1120.0,93.33332555555621,2.9999992500001875,279.9999300000175,0.0,0.9999999166666736,12.0,0.9999999166666736,0
PRV54614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,1440.0,96.0,24.0,3.533333333333333,0.2,8,65.14442162902122,22.15842000521415,0.0,1.75,1.5,1.75,15.0,1440.0,95.99999360000044,1.8749997656250295,179.99997750000284,0.0,0.9999999333333378,24.0,1.5999998933333406,0
